FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,3304990000,25,33,KG,2894,2971,2894,40013,190819060,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,3305100000,5,33,KG,29,31,29,418,1935099,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,3305100000,25,33,KG,765,781,765,1544,7198909,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,3305900000,5,33,KG,83,88,83,1201,5563850,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,3305900000,25,33,KG,1699,1733,1699,22468,106271601,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,3307200000,25,33,KG,1895,1945,1895,10447,48287463,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,3401300000,5,33,KG,19,21,19,279,1292598,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,3923900000,25,11,U,134000,1201,1128,10958,54510160,0,0,0,180
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,4202121020,5,11,U,5,62,58,844,3909336,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,4202220010,25,11,U,120,25,25,533,2466719,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,4202920010,25,11,U,90,24,23,449,2078726,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,4901999000,11,11,U,176,117,117,1968,9614979,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,4901999000,25,11,U,373,260,253,4224,20455788,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,4911990000,5,33,KG,3,10,3,115,532639,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,4911990000,25,33,KG,60,61,60,644,2980646,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,8203200000,25,11,U,786,44,43,803,3719796,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,8214100000,25,11,U,359,4,4,301,1394237,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,8471609000,11,11,U,20,2169,1560,48000,234511680,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,8471800000,11,11,U,3,4,3,1731,8457077,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,9603309000,25,11,U,377,11,11,676,3181578,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,198,1,8,2,9616200000,25,11,U,94,3,3,111,519155,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,199,1,8,2,4201000000,25,11,U,166,33,30,520,2435368,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,199,1,8,2,4202920010,25,11,U,489,97,89,3822,17903501,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,199,1,8,2,4202920020,25,11,U,119,24,22,491,2301972,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,199,1,8,2,6307909000,25,11,U,59,12,11,153,718503,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,580,1,2,2,8,2,4901999000,25,11,U,34,21,13,3,16464,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,830,1,198,1,8,1,3303000000,25,33,KG,1172,1196,1172,9065,41208946,8374,0,0,0
2301,3,317,GTM,3,BOG,25,0,830,1,198,1,8,1,3304100000,25,33,KG,64,65,64,2780,12636213,2734,0,0,0
2301,3,317,GTM,3,BOG,25,0,830,1,198,1,8,1,3304200000,25,33,KG,56,58,56,2215,10071030,2094,0,0,0
2301,3,317,GTM,3,BOG,25,0,830,1,198,1,8,1,3304300000,25,33,KG,18,19,18,200,909143,196,0,0,0
2301,3,317,GTM,3,BOG,25,0,830,1,198,1,8,1,3304990000,25,33,KG,6,6,6,45,206749,41,0,0,0
2301,3,317,GTM,3,BOG,25,0,830,1,198,1,8,2,3304100000,25,33,KG,11,11,11,612,2781524,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,830,1,198,1,8,2,3304200000,25,33,KG,10,11,10,1373,6240303,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,830,1,198,1,8,2,3304910000,25,33,KG,1,1,1,32,144015,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,830,1,198,1,8,2,3307200000,25,33,KG,131,134,131,533,2422077,0,0,0,0
2301,3,317,GTM,3,BOG,25,0,830,1,198,1,8,2,8214100000,25,11,U,346,4,4,290,1320550,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,149,1,198,1,8,2,603193000,25,11,U,62400,2099,1664,8112,39943488,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,1,3303000000,25,33,KG,603,615,603,5368,24864774,4645,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,1,3304100000,25,33,KG,196,200,196,7977,36948491,7784,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,1,3304200000,25,33,KG,140,143,140,4069,18844800,3861,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,1,3304300000,25,33,KG,29,30,29,299,1383239,286,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,1,3304910000,25,33,KG,92,94,92,2586,11978023,2410,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,1,3304990000,25,33,KG,1491,1521,1491,17248,79887129,15479,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,1,3305900000,25,33,KG,114,117,114,871,4036428,767,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,1,3307200000,25,33,KG,216,220,216,1104,5113192,963,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,2,3303000000,25,33,KG,68,69,68,1022,4733999,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,2,3304100000,25,33,KG,33,34,33,1547,7167370,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,2,3304200000,25,33,KG,91,93,91,8836,40923133,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,2,3304910000,25,33,KG,46,47,46,1362,6308664,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,2,3304990000,25,33,KG,237,242,237,2739,12685275,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,2,3305100000,25,33,KG,630,643,630,1055,4884389,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,2,3305900000,25,33,KG,216,220,216,592,2744015,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,2,3307200000,25,33,KG,922,941,922,6259,28988092,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,2,9603309000,25,11,U,197,3,3,296,1372448,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,169,1,198,1,8,2,9616200000,25,11,U,212,7,6,249,1155316,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,1,3303000000,25,33,KG,2521,2573,2521,24545,111380819,22566,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,1,3304100000,25,33,KG,174,177,174,6780,30764786,6609,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,1,3304200000,25,33,KG,452,461,452,11960,54274138,10917,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,1,3304300000,25,33,KG,63,64,63,652,2956989,515,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,1,3304910000,25,33,KG,123,126,123,3627,16485723,3437,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,1,3304990000,25,33,KG,520,531,520,6318,28670969,6037,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,1,3305100000,25,33,KG,160,163,160,536,2438124,527,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,1,3305900000,25,33,KG,45,46,45,152,691347,133,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,1,3401300000,25,33,KG,7,7,7,26,119558,26,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,2,602909000,25,11,U,591,229,175,6055,27481284,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,2,3303000000,25,33,KG,153,156,153,3682,16684292,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,2,3304100000,25,33,KG,13,13,13,608,2757410,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,2,3304200000,25,33,KG,56,57,56,4212,19117371,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,2,3304910000,25,33,KG,398,406,398,3561,16149819,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,2,3304990000,25,33,KG,129,132,129,3589,16285836,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,2,3305900000,25,33,KG,126,129,126,539,2444090,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,2,3307200000,25,33,KG,111,114,111,472,2142508,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,2,3808949900,5,33,KG,100,114,100,4777,22123028,0,600,80,0
2301,3,317,GTM,3,BOG,25,9,249,1,198,1,8,2,8214100000,25,11,U,511,6,6,429,1950254,0,0,0,0
2301,3,317,GTM,3,BOG,25,9,249,1,199,1,8,2,3808929900,5,33,KG,180,197,180,5885,27606033,0,1358,40,0
2301,3,317,GTM,3,BOG,25,9,249,1,199,1,8,2,3808999900,5,33,KG,300,329,300,5945,27887451,0,1372,40,0
2301,3,317,GTM,3,BOG,50,9,249,1,198,1,8,2,301110010,50,11,U,40,47,45,50,240393,0,22,0,0
2301,3,317,GTM,3,BOG,50,9,249,1,198,1,8,2,301110090,50,11,U,3398,236,224,3406,16374335,0,1522,0,0
2301,3,317,GTM,3,BOG,54,0,580,1,198,1,8,2,6204620000,54,11,U,833,402,388,17493,81031075,0,0,0,0
2301,3,317,GTM,3,BOG,54,0,580,1,198,1,8,2,6211420000,54,11,U,16,12,12,528,2445802,0,0,0,0
2301,3,317,GTM,3,BOG,54,0,580,1,2,2,8,2,3923210000,54,11,U,931,21,20,79,366129,0,0,0,0
2301,3,317,GTM,3,BOG,54,0,580,1,2,2,8,2,9608100000,54,11,U,20,3,3,10,48175,0,0,0,0
2301,3,317,GTM,3,BOG,54,9,169,1,198,1,8,2,6204620000,54,11,U,155,76,72,3875,17625438,0,376,0,0
2301,3,317,GTM,3,BOG,54,9,169,1,198,1,8,2,6211420000,54,11,U,6,3,3,198,900603,0,19,0,0
2301,3,317,GTM,3,BOG,68,7,317,1,198,1,8,2,2710191500,5,67,M3,78,62832,62832,63816,309483927,0,0,0,0
2301,3,317,GTM,3,BOG,76,0,580,1,198,1,8,2,6115101000,76,19,2U,667,73,60,3131,14502677,0,0,0,0
2301,3,317,GTM,3,BOG,76,0,580,1,198,1,8,2,6204620000,76,11,U,347,185,166,5033,22903008,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,1,3303000000,25,33,KG,884,934,884,6592,32207297,5965,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,1,3304100000,25,33,KG,314,331,314,12956,63299490,12651,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,1,3304200000,25,33,KG,289,305,289,11836,57828919,11251,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,1,3304300000,25,33,KG,49,52,49,489,2389723,385,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,1,3304910000,25,33,KG,184,195,184,4712,23018787,4092,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,1,3304990000,25,33,KG,3674,3882,3674,28767,140543925,25518,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,1,3305100000,25,33,KG,321,339,321,1097,5361768,1005,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,1,3305900000,25,33,KG,127,134,127,882,4309201,830,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,1,3401300000,25,33,KG,248,262,248,1384,6763952,1364,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,2,3303000000,25,33,KG,510,539,510,2002,9780798,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,2,3304100000,25,33,KG,11,11,11,638,3118028,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,2,3304200000,25,33,KG,82,87,82,13573,66310767,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,2,3304910000,25,33,KG,446,471,446,2925,14291826,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,2,3304990000,25,33,KG,612,647,612,6168,30132601,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,2,3305100000,25,33,KG,1705,1802,1705,3831,18716719,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,2,3305900000,25,33,KG,359,380,359,1400,6841390,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,2,3307200000,25,33,KG,94,99,94,368,1797825,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,2,9603309000,25,11,U,406,4,4,502,2452748,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,431,1,198,1,8,2,9616200000,25,11,U,212,2,2,249,1218679,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,1,3303000000,25,33,KG,1150,1216,1150,11529,54613727,10676,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,1,3304100000,25,33,KG,394,416,394,17019,81829734,16662,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,1,3304200000,25,33,KG,462,487,462,13935,67084106,12992,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,1,3304300000,25,33,KG,22,24,22,224,1061480,189,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,1,3304910000,25,33,KG,179,189,179,5039,24377666,4587,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,1,3304990000,25,33,KG,2269,2397,2269,19059,90842062,17610,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,1,3305100000,25,33,KG,356,376,356,1152,5422974,1090,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,1,3305900000,25,33,KG,243,257,243,740,3519378,728,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,1,3307200000,25,33,KG,1,1,1,3,15830,3,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,1,3401300000,25,33,KG,139,147,139,544,2557688,533,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,2,3303000000,25,33,KG,56,59,56,744,3537165,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,2,3304100000,25,33,KG,14,15,14,551,2595720,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,2,3304200000,25,33,KG,58,61,58,1854,8844793,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,2,3304300000,25,33,KG,14,14,14,200,938653,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,2,3304910000,25,33,KG,37,39,37,353,1696593,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,2,3304990000,25,33,KG,346,365,346,4701,22567660,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,2,3305100000,25,33,KG,40,42,40,84,409272,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,2,3305900000,25,33,KG,80,84,80,223,1078231,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,2,3307200000,25,33,KG,188,198,188,765,3727487,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,2,8203200000,25,11,U,32,1,1,37,175645,0,0,0,0
2301,3,317,GTM,6,CTG,25,1,741,1,198,1,8,2,9603309000,25,11,U,32,0,0,39,182275,0,0,0,0
2301,3,341,HTI,3,BOG,11,9,249,1,198,1,8,1,8708701000,11,11,U,16,77,70,3160,14373260,2156,0,0,0
2301,3,341,HTI,3,BOG,11,9,249,1,198,1,8,2,6307909000,11,11,U,2,231,231,11670,53080995,0,0,0,0
2301,3,341,HTI,3,BOG,11,9,249,1,198,1,8,2,7007210000,11,11,U,23,741,614,21801,100847986,0,0,0,0
2301,3,345,HND,3,BOG,5,9,249,1,198,1,8,2,6204430000,5,11,U,50,21,20,1788,8393793,0,113,15,0
2301,3,345,HND,3,BOG,5,9,249,1,198,1,8,2,6206300000,5,11,U,48,16,15,1325,6220851,0,84,11,0
2301,3,345,HND,3,BOG,5,9,249,1,198,1,8,2,6206400000,5,11,U,76,23,22,1954,9169897,0,123,17,0
2301,3,345,HND,3,BOG,8,0,580,1,198,1,8,2,5807100000,8,33,KG,6,7,6,530,2454769,0,0,0,0
2301,3,345,HND,3,BOG,11,0,580,1,198,1,8,1,3004902900,11,33,KG,68,81,68,4543,21850334,3969,0,0,0
2301,3,345,HND,3,BOG,11,0,580,1,198,1,8,1,4202119000,11,11,U,101,85,73,4527,21918974,4238,0,0,0
2301,3,345,HND,3,BOG,11,0,580,1,198,1,8,1,4202911000,11,11,U,12,26,23,1392,6740426,1288,0,0,0
2301,3,345,HND,3,BOG,11,0,580,1,198,1,8,2,1207101000,11,33,KG,332,499,332,122500,556016475,0,2947,523,0
2301,3,345,HND,3,BOG,11,0,580,1,198,1,8,2,3002429000,11,33,KG,65,85,65,7800,37519560,0,310,0,363
2301,3,345,HND,3,BOG,11,0,580,1,198,1,8,2,3004102000,11,33,KG,29,30,29,754,3626554,0,0,0,0
2301,3,345,HND,3,BOG,11,0,580,1,198,1,8,2,3004202000,11,33,KG,475,482,475,11527,54434963,0,0,0,0
2301,3,345,HND,3,BOG,11,0,580,1,198,1,8,2,3004392000,11,33,KG,68,69,68,2023,9729062,0,0,0,0
2301,3,345,HND,3,BOG,11,0,580,1,198,1,8,2,3004502000,11,33,KG,2259,2296,2259,13469,62767825,0,0,0,0
2301,3,345,HND,3,BOG,11,0,580,1,198,1,8,2,3004903000,11,33,KG,798,811,798,16446,79110040,0,0,0,0
2301,3,345,HND,3,BOG,11,0,580,1,198,1,8,2,3924109000,11,11,U,7500,444,384,5670,26603867,0,2145,75,0
2301,3,345,HND,3,BOG,11,0,580,1,198,1,8,2,3926909090,11,11,U,400,100,75,3400,16463684,0,0,0,0
2301,3,345,HND,3,BOG,11,0,580,1,198,1,8,2,9403890000,11,11,U,400,240,180,6200,30022012,0,0,0,0
2301,3,345,HND,3,BOG,11,0,580,1,199,1,8,1,5407510000,11,82,M2,4,1,1,15,68780,15,3,0,0
2301,3,345,HND,3,BOG,11,0,580,1,199,1,8,1,6004100000,11,33,KG,23,26,23,616,2854202,572,131,0,0
2301,3,345,HND,3,BOG,11,0,580,1,199,1,8,1,6006310000,11,33,KG,42,47,42,710,3288140,619,151,1,0
2301,3,345,HND,3,BOG,11,0,580,1,2,2,8,2,6203421000,11,11,U,16,6,5,15,73285,0,0,0,0
2301,3,345,HND,3,BOG,11,0,580,1,2,2,8,2,6212200000,11,11,U,140,56,50,85,415281,0,0,0,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,3004201900,11,33,KG,1058,1284,1058,30923,143222073,0,618,10,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,3004902900,11,33,KG,2333,2830,2333,42517,196924179,0,850,14,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,3304300000,11,33,KG,436,468,436,13851,65015329,0,1535,22,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,3917400000,11,33,KG,1,1,1,22,99856,0,0,0,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,3925300000,11,11,U,63,220,219,2239,10770904,0,605,4,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,3926909090,11,11,U,34,3,2,1155,5421934,0,124,2,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,4202129000,11,11,U,230,30,28,1075,5047447,0,119,2,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,4911910000,11,33,KG,12,13,12,13,61022,0,1,0,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,4911990000,11,33,KG,110,118,110,942,4420894,0,104,1,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,6104230000,11,11,U,50,6,6,245,1147681,0,27,0,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,7304490000,11,33,KG,0,0,0,15,68084,0,0,0,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,8310000090,11,11,U,20,1,1,73,331340,0,0,0,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,8421211000,11,11,U,65,169,150,4423,20378625,0,0,0,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,8421219000,11,11,U,264,211,172,5732,27896417,0,0,0,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,8421999000,11,11,U,1160,50,41,4304,20844797,0,0,0,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,8481809900,11,11,U,22,2,2,40,179741,0,0,0,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,8542390000,11,11,U,3,1,1,20,88509,0,0,0,0
2301,3,345,HND,3,BOG,11,9,169,1,198,1,8,2,9503009910,11,11,U,100,13,12,19,89186,0,2,0,0
2301,3,345,HND,3,BOG,11,9,249,1,198,1,2,1,3213101000,11,33,KG,282,322,282,1084,4933306,1058,0,0,0
2301,3,345,HND,3,BOG,11,9,249,1,198,1,2,1,3926100000,11,11,U,80,55,48,25,112865,24,0,0,0
2301,3,345,HND,3,BOG,11,9,249,1,198,1,2,1,9608200000,11,11,U,24008,454,398,6949,31622853,6752,0,0,0
2301,3,345,HND,3,BOG,11,9,249,1,198,1,8,2,3926100000,11,11,U,2500,1015,964,7750,37260838,0,0,0,555
2301,3,345,HND,3,BOG,11,9,249,1,2,2,8,2,7419801000,11,11,U,2,184,105,3593,17692030,0,1464,165,0
2301,3,345,HND,3,BOG,11,9,249,1,104,2,8,2,4901999000,11,11,U,34,1,1,68,313415,0,0,0,0
2301,3,345,HND,3,BOG,11,9,249,5,402,1,8,1,9017300000,11,11,U,1,1,1,279,1341054,204,0,0,0
2301,3,345,HND,3,BOG,11,9,249,5,402,1,8,1,9026200000,11,11,U,1,1,1,190,915703,159,0,0,0
2301,3,345,HND,3,BOG,54,9,169,1,198,1,8,2,6106100000,54,11,U,5,2,2,80,363880,0,8,0,0
2301,3,345,HND,3,BOG,54,9,169,1,198,1,8,2,6204390000,54,11,U,7,4,3,133,604951,0,13,0,0
2301,3,345,HND,3,BOG,54,9,169,1,198,1,8,2,6204620000,54,11,U,1460,738,692,28845,131201528,0,2340,0,0
2301,3,345,HND,3,BOG,54,9,169,1,198,1,8,2,6211420000,54,11,U,23,12,11,718,3265823,0,74,0,0
2301,3,345,HND,3,BOG,54,9,169,1,198,1,8,2,6505009000,54,11,U,2,1,1,32,145552,0,3,0,0
2301,3,345,HND,3,BOG,68,0,580,1,198,1,8,2,6111200000,68,11,U,124,19,19,1752,7967153,0,139,0,0
2301,3,345,HND,3,BOG,68,0,580,1,198,1,8,2,6203430000,68,11,U,3,0,0,41,184214,0,3,0,0
2301,3,345,HND,3,BOG,68,0,580,1,198,1,8,2,6204420000,68,11,U,13,2,2,301,1369099,0,24,0,0
2301,3,345,HND,3,BOG,68,0,580,1,198,1,8,2,6204430000,68,11,U,24,4,4,644,2926960,0,51,0,0
2301,3,345,HND,3,BOG,68,0,580,1,198,1,8,2,6205200000,68,11,U,3,0,0,42,191037,0,3,0,0
2301,3,345,HND,3,BOG,68,0,580,1,198,1,8,2,6209200000,68,11,U,35,5,5,605,2753662,0,48,0,0
2301,3,345,HND,3,BOG,68,0,580,1,198,1,8,2,6209300000,68,11,U,27,4,4,543,2468016,0,43,0,0
2301,3,345,HND,3,BOG,68,0,580,1,198,1,8,2,6209909000,68,11,U,4,1,1,105,475318,0,8,0,0
2301,3,351,HKG,3,BOG,5,0,580,1,198,1,8,2,3001202000,5,33,KG,3,3,3,152212,722782871,0,939,1532,0
2301,3,351,HKG,3,BOG,5,0,580,1,199,1,8,2,3001202000,5,33,KG,2,2,2,141462,680460512,0,0,0,0
2301,3,351,HKG,3,BOG,5,8,618,1,198,1,8,2,603199010,5,11,U,1840,280,227,1442,6754112,0,0,0,0
2301,3,351,HKG,3,BOG,5,9,249,1,198,1,8,1,6202300000,5,11,U,60,60,55,1824,8561838,1672,0,0,0
2301,3,351,HKG,3,BOG,11,0,580,1,198,1,8,2,510001000,11,33,KG,2,2,2,95600,449575252,0,0,0,0
2301,3,351,HKG,3,BOG,11,0,580,1,198,1,8,2,510001000,17,33,KG,0,0,0,7273,32961230,0,0,0,0
2301,3,351,HKG,3,BOG,11,0,580,1,198,1,8,2,510001000,50,33,KG,0,1,0,28700,130061225,0,0,0,0
2301,3,351,HKG,3,BOG,11,0,580,1,198,1,8,2,510001000,54,33,KG,0,0,0,3506,15886050,0,0,0,0
2301,3,351,HKG,3,BOG,11,0,580,1,198,1,8,2,510001000,70,33,KG,0,0,0,7958,36064120,0,0,0,0
2301,3,351,HKG,3,BOG,11,0,580,1,198,1,8,2,3001209000,11,33,KG,1,1,1,92000,417579720,0,0,0,0
2301,3,351,HKG,3,BOG,11,0,580,1,104,2,8,2,8517130000,11,11,U,95,48,48,11324,55757012,0,0,0,0
2301,3,351,HKG,3,BOG,11,0,580,1,104,2,8,2,8517790000,11,11,U,673,17,9,9021,41054569,0,0,0,0
2301,3,351,HKG,3,BOG,11,3,23,1,198,1,8,2,301110090,11,11,U,1840,161,129,1970,9354624,0,800,0,0
2301,3,351,HKG,3,BOG,11,3,23,1,199,1,8,2,301110090,11,11,U,41247,608,294,8580,40999630,0,0,0,0
2301,3,351,HKG,3,BOG,11,3,253,1,198,1,8,2,810904000,11,33,KG,350,545,350,3312,16306368,0,3400,0,0
2301,3,351,HKG,3,BOG,11,3,253,1,198,1,8,2,810905000,11,33,KG,91,137,91,400,1970536,0,412,0,0
2301,3,351,HKG,3,BOG,11,7,827,1,198,1,8,2,603129000,11,11,U,16553,1064,805,19832,93329481,0,0,0,0
2301,3,351,HKG,3,BOG,11,7,827,1,198,1,8,2,810905000,11,33,KG,370,527,370,1107,5450819,0,2169,0,0
2301,3,351,HKG,3,BOG,11,9,169,1,198,1,8,2,7103912000,15,53,C/T,625,1,0,303560,1379965546,0,0,0,0
2301,3,351,HKG,3,BOG,11,9,169,1,199,1,8,2,7103912000,15,53,C/T,122,0,0,552944,2505803383,0,0,0,0
2301,3,351,HKG,3,BOG,11,9,249,1,198,1,8,1,603129000,11,11,U,4400,147,132,920,4544689,901,0,0,0
